time,open,high,low,close,volume
1705935600,2235.28,2239.38,2223.11,2224.54,601
1705939200,2224.54,2225.05,2222.42,2223.06,591
1705942800,2223.06,2224.15,2218.64,2221.58,842
1705946400,2221.58,2222.35,2213.03,2216.02,739
1705950000,2216.02,2218.56,2206.43,2209.73,798
1705953600,2209.73,2212.46,2207.05,2208.42,735
1705957200,2208.42,2210.74,2206.23,2208.6,733
1705960800,2208.6,2217.79,2205.16,2214.55,889
1705964400,2214.55,2215.62,2209.6,2211.5,595
1705968000,2211.5,2217.54,2211.16,2213.41,802
1705971600,2213.41,2216.59,2213.21,2216.13,576
1705975200,2216.13,2222.15,2215.45,2218.85,518
1705978800,2218.85,2228.91,2214.56,2228.63,533
1705982400,2228.63,2231.54,2228.2,2229.61,890
1705986000,2229.61,2238.76,2227.81,2237.46,547
1705989600,2237.46,2243.59,2234.67,2243.11,687
1705993200,2243.11,2256.76,2242.26,2255.99,936
1705996800,2255.99,2270.57,2252.5,2267.43,572
1706000400,2267.43,2279.27,2266.75,2276.01,949
1706004000,2276.01,2285.69,2273.98,2285.33,531
1706007600,2285.33,2293.71,2283.57,2289.53,540
1706011200,2289.53,2307.16,2289.42,2302.95,667
1706014800,2302.95,2311.34,2301.19,2310.86,557
1706018400,2310.86,2316.48,2310.6,2316.42,747
1706022000,2316.42,2329.99,2313.57,2327.83,817
1706025600,2327.83,2337.55,2325.97,2333.49,507
1706029200,2333.49,2351.1,2330.12,2347.3,596
1706032800,2347.3,2357.56,2343.7,2355.05,923
1706036400,2355.05,2361.24,2350.5,2358.86,683
1706040000,2358.86,2366.55,2356.05,2364.55,883
1706043600,2364.55,2377.87,2364.4,2375.1,592
1706047200,2375.1,2380.52,2372.05,2379.72,715
1706050800,2379.72,2388.7,2378.07,2384.8,909
1706054400,2384.8,2393.12,2380.77,2389.65,798
1706058000,2389.65,2396.49,2386.71,2391.8,565
1706061600,2391.8,2394.54,2389.9,2394.02,697
1706065200,2394.02,2396.51,2380.94,2385.53,730
1706068800,2385.53,2389.02,2383.41,2388.81,663
1706072400,2388.81,2389.68,2385.2,2389.08,595
1706076000,2389.08,2390.59,2378.86,2382.99,640
1706079600,2382.99,2387.66,2380.49,2383.07,593
1706083200,2383.07,2386.11,2369.53,2374.2,899
1706086800,2374.2,2378.92,2368.86,2372.72,643
1706090400,2372.72,2373.52,2360.78,2364.23,576
1706094000,2364.23,2366.73,2360.62,2364.2,729
1706097600,2364.2,2365.86,2347.84,2348.47,522
1706101200,2348.47,2349.05,2342.81,2344.02,508
1706104800,2344.02,2348.11,2329.36,2332.64,549
1706108400,2332.64,2333.42,2323.06,2323.46,593
1706112000,2323.46,2324.76,2316.9,2318.83,646
1706115600,2318.83,2323.27,2308.7,2309.97,654
1706119200,2309.97,2312.43,2294.85,2298.38,815
1706122800,2298.38,2300.4,2290.77,2291.34,532
1706126400,2291.34,2291.69,2275.32,2277.67,697
1706130000,2277.67,2281.45,2272.44,2275.87,963
1706133600,2275.87,2275.94,2261.3,2262.68,941
1706137200,2262.68,2265.86,2258.66,2259.05,597
1706140800,2259.05,2260.05,2243.86,2247.86,940
1706144400,2247.86,2252.2,2239.33,2242.77,912
1706148000,2242.77,2243.55,2234.94,2235.04,560
1706151600,2235.04,2239.46,2230.22,2230.52,981
1706155200,2230.52,2230.98,2215.95,2218.09,880
1706158800,2218.09,2221.35,2216.35,2220.35,678
1706162400,2220.35,2223.55,2208.7,2210.95,681
1706166000,2210.95,2212.13,2205.22,2209.56,764
1706169600,2209.56,2215.67,2208.21,2212.03,942
1706173200,2212.03,2215.16,2205.88,2208.35,971
1706176800,2208.35,2212.05,2208.03,2208.23,628
1706180400,2208.23,2216.74,2204.84,2214.83,857
1706184000,2214.83,2218.21,2212.81,2216.91,869
1706187600,2216.91,2225.18,2213.99,2221.34,893
1706191200,2221.34,2225.72,2214.44,2218.21,594
1706194800,2218.21,2226.9,2216.83,2223.22,570
1706198400,2223.22,2234.18,2221.87,2231.21,864
1706202000,2231.21,2247.71,2230.84,2244.32,712
1706205600,2244.32,2247.6,2240.98,2243.5,582
1706209200,2243.5,2253.82,2243.22,2251.55,954
1706212800,2251.55,2263.46,2249.34,2259.8,692
1706216400,2259.8,2276.06,2258.97,2275.88,701
1706220000,2275.88,2287.1,2273.64,2285.35,686
1706223600,2285.35,2288.27,2285.13,2287.63,526
